AH,Vis_Min,Part_Min,Temp,Vis,Dist
3.943796123,22891.7381203501,0.0,2.949963443,23876.65039,2021.173608
6.325687827,8461.49067215082,0.0,4.898087756,8686.749994,4819.521316
3.619585258,11491.5562455802,0.0,-1.817589647,12117.9706,4827.784084
10.19953125,11144.6619744492,60.2283441438475,15.41778932,11997.0073,2018.283975
18.47790806,32244.5215688019,0.0,27.22327769,35800.29857,2964.229555
12.96038198,1813.86652547537,44.029605530095,15.40135021,1946.045826,2592.086863
4.972533801,9689.09604513173,68.3994754080546,1.253711037,10509.77906,4827.090592
10.92686168,28713.9910427759,10.7191121784698,16.19206452,31485.69486,2020.616705
4.918609307,63998.1023948952,7.27823658922549,6.0414863,68998.61476,4819.21115
22.54783163,41526.4675530556,0.0,30.45520117,45347.08758,3969.26318
13.84090833,22723.9027415936,0.0,19.84762431,24581.80633,2959.55477
9.020791229,66197.2275472211,0.0,14.86991562,72712.836,2013.608634
5.925557973,3898.5146332866,0.0,3.408287013,4305.829242,4821.297352
5.322377133,54433.2859814778,0.0,5.619359399,59284.88525,4822.931142
6.166984693,10074.4963923359,0.0,4.425019798,10141.40328,4822.738961
16.75021706,29116.2667692098,0.0,19.92306459,30687.81443,2956.692501
21.54364379,30682.1403261231,0.0,27.18940614,33182.84158,2955.025393
4.175214589,30725.2606767067,0.0,1.834447754,32763.27977,4824.540977
6.512591535,10529.3545422434,5.58105489184659,5.020407349,10862.79463,4825.312152
18.01319996,10494.0322856877,112.174821906992,21.50631722,10749.63403,2960.344094
5.705562606,29800.2433778209,0.0,3.6439821,29860.45706,4820.772268
19.7607986,29894.3153924753,0.0,25.79439014,30818.08241,3964.717332
4.223221776,19808.6597014942,22.7271931306467,2.766851318,19895.01863,4821.270452
2.338950208,68258.8202566828,0.0,2.091244552,75004.69814,2012.509258
18.16752362,12042.3386629301,11.3899113814616,22.22548045,12254.22629,2115.743015
19.18239141,4654.00724310411,151.790050945054,23.47554691,5005.725862,2961.118624
11.72898659,3884.66485204229,62.5154700299828,13.73284122,4135.364349,2021.572167
7.740802438,9895.87573021572,63.8123867256178,7.974575166,10214.50596,2019.149292
